token,loss
swollen</w>,-0.4926995635032654
elis</w>,-0.4935038685798645
pup,-0.4959387183189392
yuma</w>,-0.4994398951530456
crusad,-0.4996866583824157
foal</w>,-0.5017167925834656
scue</w>,-0.5022770762443542
dias</w>,-0.5023655295372009
chees,-0.5027016997337341
izer</w>,-0.5037659406661987
pof,-0.5039242506027222
weaker</w>,-0.505115807056427
ook,-0.5073456764221191
hari,-0.5074661374092102
rainf,-0.5089677572250366
gote</w>,-0.5092693567276001
ý,-0.5095522403717041
mateo</w>,-0.511009693145752
ror,-0.5112605094909668
ghton</w>,-0.5119724273681641
luc</w>,-0.5129067897796631
heidi,-0.5129283666610718
inu,-0.5132647752761841
companion</w>,-0.5162066221237183
ang,-0.5164419412612915
crater</w>,-0.5176314115524292
stro</w>,-0.5182137489318848
horser,-0.5183497667312622
axle</w>,-0.5193787813186646
gunnar</w>,-0.5195416212081909
kita</w>,-0.5202338695526123
awgs</w>,-0.5219153761863708
concentrated</w>,-0.5236256122589111
siamese</w>,-0.5241435170173645
ðŁĩ¿,-0.5246623158454895
eneed,-0.5247703790664673
doge</w>,-0.5263684391975403
sable</w>,-0.527285099029541
spotted</w>,-0.5274050831794739
eera</w>,-0.5275124907493591
darcy</w>,-0.5300374627113342
doggy</w>,-0.530219316482544
rodney</w>,-0.5322260856628418
dug,-0.5324980020523071
cheyenne</w>,-0.5339028239250183
got,-0.5359854698181152
rubin</w>,-0.5363602042198181
iz,-0.5368210673332214
erry</w>,-0.538640022277832
madra,-0.5391899943351746
petre,-0.5400668382644653
bes</w>,-0.5411332249641418
oof</w>,-0.5415350198745728
fawn</w>,-0.5429781079292297
bol,-0.5433299541473389
brador</w>,-0.5435323119163513
ðŁĲį,-0.5436692833900452
...!!!</w>,-0.5438140630722046
neu</w>,-0.5457135438919067
whit,-0.5480034351348877
ðŁ¤ĺðŁı»,-0.5493161678314209
spay,-0.5497522354125977
dach,-0.5502555966377258
pablo</w>,-0.5539209842681885
barclay</w>,-0.5555164217948914
tyson</w>,-0.55601567029953
cutest</w>,-0.556442379951477
greet,-0.5575264692306519
antony</w>,-0.5615805387496948
monsanto</w>,-0.5615913271903992
hump</w>,-0.5629584789276123
shep</w>,-0.5642414093017578
aussie</w>,-0.5650514960289001
sniff</w>,-0.5670093297958374
breed</w>,-0.567206084728241
ilion</w>,-0.5678885579109192
bulldogs</w>,-0.568586528301239
presu,-0.5713340044021606
hai</w>,-0.575320303440094
enchanting</w>,-0.5753594636917114
rockab,-0.576021671295166
rub,-0.5766891241073608
ead</w>,-0.5808623433113098
sits</w>,-0.581173300743103
spots</w>,-0.5819697380065918
icz</w>,-0.5827221274375916
corgi</w>,-0.5839288830757141
beasts</w>,-0.5894545316696167
dragged</w>,-0.5894958972930908
cesar</w>,-0.5905024409294128
wag</w>,-0.5918529629707336
cane,-0.5922871828079224
steer</w>,-0.5930180549621582
walia</w>,-0.5949019193649292
bother</w>,-0.596552312374115
pup</w>,-0.598397970199585
nikk,-0.5986946821212769
tters</w>,-0.6025529503822327
ane</w>,-0.602691113948822
holly,-0.6035996675491333
otta</w>,-0.6046422123908997
kib,-0.6080852746963501
spot</w>,-0.6112662553787231
brien</w>,-0.6135135293006897
barley</w>,-0.6135898232460022
ppers</w>,-0.6136207580566406
pom</w>,-0.6137798428535461
"...,</w>",-0.6168965101242065
mortimer</w>,-0.6169523000717163
dogs,-0.6174003481864929
schaf,-0.6199856996536255
horse,-0.620046079158783
deputy</w>,-0.6222134828567505
bbles</w>,-0.6226965188980103
boxer</w>,-0.6227218508720398
inghamshire</w>,-0.6280561089515686
sparky</w>,-0.6303510069847107
popo,-0.6321803331375122
ded</w>,-0.6321839094161987
cles</w>,-0.6337841153144836
bair,-0.6343364119529724
mares</w>,-0.6343699097633362
when,-0.6363430619239807
dik,-0.636745035648346
deg</w>,-0.6380852460861206
puppy</w>,-0.641279399394989
lieb</w>,-0.6419556736946106
wolf</w>,-0.6433177590370178
gery</w>,-0.6434752941131592
ponies</w>,-0.6440197229385376
debra</w>,-0.6473400592803955
rockies</w>,-0.6483474969863892
ters</w>,-0.6488288640975952
brody</w>,-0.6493228077888489
ā,-0.6523497104644775
otis</w>,-0.6524441242218018
vb,-0.654280960559845
remo,-0.6570729613304138
assie</w>,-0.6580357551574707
longhorns</w>,-0.659260094165802
corbett</w>,-0.6610684990882874
ful,-0.6647834181785583
b</w>,-0.66660475730896
wa</w>,-0.6683076024055481
erika</w>,-0.6685296297073364
replaces</w>,-0.6691731214523315
springer</w>,-0.6703779697418213
knocked</w>,-0.6729227304458618
pet,-0.6731796860694885
freck,-0.6748905777931213
opp</w>,-0.6767951846122742
barking</w>,-0.6785878539085388
notre,-0.6807478070259094
ddle</w>,-0.6808985471725464
bai</w>,-0.6809582114219666
kas</w>,-0.6819493770599365
swild,-0.6821978688240051
aussies</w>,-0.688235342502594
hopp,-0.6883649826049805
enni,-0.6898741722106934
lick,-0.690410315990448
âľĸï¸ı</w>,-0.6905887722969055
inspec,-0.6911841630935669
pard</w>,-0.6921751499176025
nur,-0.6922354102134705
rek</w>,-0.6922431588172913
bala</w>,-0.6947728395462036
bark,-0.6977453231811523
leveled</w>,-0.6982278227806091
ashok</w>,-0.7008052468299866
horsepower</w>,-0.7026057839393616
homebrew</w>,-0.7027804255485535
clon,-0.7060636878013611
sandoval</w>,-0.7064369916915894
terri</w>,-0.7079485058784485
bea</w>,-0.7083837389945984
schat</w>,-0.7091583013534546
kenya</w>,-0.7106797099113464
mands</w>,-0.7110403776168823
infec,-0.7126044631004333
hi</w>,-0.7134064435958862
drool</w>,-0.7152655124664307
itchy</w>,-0.7154034376144409
su,-0.7161878347396851
fah</w>,-0.7177591919898987
hind</w>,-0.7208340764045715
pak</w>,-0.7233970165252686
bela</w>,-0.7238212823867798
fler</w>,-0.7246701717376709
bbled</w>,-0.7252603769302368
aussie,-0.7259314060211182
awww</w>,-0.7264983057975769
duni</w>,-0.7266859412193298
ily</w>,-0.7268121838569641
srsly</w>,-0.7332721948623657
ous,-0.7346005439758301
ounded</w>,-0.7348245978355408
stubborn</w>,-0.7375748157501221
½</w>,-0.7422465085983276
rab</w>,-0.7432069182395935
dogs</w>,-0.7438441514968872
ranch</w>,-0.7468517422676086
boer</w>,-0.7468603849411011
ony</w>,-0.7496594190597534
cougar,-0.7500931024551392
foxes</w>,-0.7501500844955444
âĸº</w>,-0.7535983324050903
triplets</w>,-0.7537466287612915
leroy</w>,-0.7549617290496826
ffle</w>,-0.7561780214309692
goat</w>,-0.7578154802322388
anec,-0.7594768404960632
inson</w>,-0.7605971693992615
pegasus</w>,-0.7682071924209595
cali,-0.7699538469314575
lilly,-0.770479142665863
tant</w>,-0.7738391757011414
cesar,-0.7745851278305054
gota</w>,-0.7764917016029358
tongues</w>,-0.7765570878982544
tuss,-0.7774345874786377
rott,-0.778721272945404
forbi,-0.7795043587684631
suni,-0.7829915881156921
burmese</w>,-0.7843602895736694
dogrescue</w>,-0.7844115495681763
sgo,-0.7846835851669312
wim</w>,-0.7853473424911499
pff</w>,-0.7857338786125183
alici,-0.7896783351898193
bailey,-0.7901879549026489
publ,-0.7922070622444153
rover</w>,-0.7925549745559692
jockey</w>,-0.7948444485664368
fc,-0.794859766960144
se,-0.7979328632354736
ott,-0.7998590469360352
rescues</w>,-0.8027172088623047
bassett</w>,-0.8042123317718506
geronimo</w>,-0.8047561645507812
este,-0.8049707412719727
opus</w>,-0.8070809841156006
kle,-0.8074302673339844
howe,-0.8084515333175659
caribou</w>,-0.8084715008735657
stallions</w>,-0.8100755214691162
eber,-0.8109098672866821
waff,-0.8151246309280396
ophi,-0.817007303237915
herd</w>,-0.8170198202133179
doe</w>,-0.8173666596412659
unleashed</w>,-0.8206048011779785
jan</w>,-0.8211027383804321
grt</w>,-0.8216114044189453
ffles</w>,-0.8227092027664185
psst</w>,-0.8240811824798584
arabian</w>,-0.8322855234146118
lof,-0.8339635133743286
rosel,-0.8342546224594116
oss</w>,-0.8345293998718262
pone</w>,-0.8359577655792236
ðŁĺĤðŁĺĤðŁĺĤðŁĺĤ</w>,-0.8360189199447632
pik</w>,-0.8364150524139404
meh,-0.8365474939346313
ois</w>,-0.8374722003936768
sonny</w>,-0.8386959433555603
twins</w>,-0.8389871120452881
timmy</w>,-0.8409301042556763
shaking</w>,-0.841962456703186
ðŁĵĬ</w>,-0.8441168665885925
newman</w>,-0.8447903394699097
kered</w>,-0.8459328413009644
rying</w>,-0.846558153629303
sava</w>,-0.8471116423606873
bbly</w>,-0.8474022150039673
hhhhh</w>,-0.8492568135261536
stray,-0.849433422088623
af,-0.8496493101119995
buen,-0.8524144291877747
lagh,-0.8538476228713989
iled</w>,-0.8547394871711731
eti</w>,-0.8558056354522705
imple,-0.8562643527984619
ëĤĺ,-0.8593031764030457
awar,-0.8598169088363647
fren,-0.8605397939682007
mar</w>,-0.8622338175773621
