token,loss
loeb</w>,-0.2285152822732925
speeding</w>,-0.2286630123853683
vai</w>,-0.2292970120906829
bugatti</w>,-0.2294809967279434
nave,-0.2299386262893676
dialo,-0.2305765300989151
csr,-0.2314559668302536
excav,-0.2328038364648819
pontiac</w>,-0.2338276207447052
gim,-0.234123095870018
testic,-0.2353299707174301
aor,-0.2354744970798492
spec,-0.236340582370758
syl,-0.23772794008255
cts</w>,-0.2383040338754654
pushaw,-0.2386680245399475
vette</w>,-0.2394709885120391
dsc</w>,-0.2401158213615417
oof</w>,-0.2403085529804229
kf,-0.2410369217395782
icist</w>,-0.2422172427177429
fia</w>,-0.2437568306922912
fahren,-0.2460239380598068
éģ,-0.2471796423196792
bbi</w>,-0.2492314279079437
volu,-0.2495971322059631
omg</w>,-0.2503081560134887
lyft</w>,-0.2506719529628753
!!,-0.2513515055179596
consi,-0.2538453936576843
cafÃ©</w>,-0.2553088366985321
maser,-0.255765438079834
cayenne</w>,-0.2560211718082428
tsla</w>,-0.2563408315181732
jacqu,-0.2569597363471985
competent</w>,-0.2584589123725891
csr</w>,-0.2604554295539856
hace</w>,-0.2608619928359985
bmw,-0.26176917552948
ds</w>,-0.2635003626346588
fy</w>,-0.2636390924453735
sag</w>,-0.2638034224510193
âģłâģł</w>,-0.2638870775699615
iller</w>,-0.2643883824348449
ster</w>,-0.2646390199661255
yÃ¼,-0.2665500342845917
nikola</w>,-0.2667407691478729
amg</w>,-0.2678154110908508
cayman</w>,-0.2681308388710022
howi,-0.2690610289573669
scr</w>,-0.2691675126552582
cair</w>,-0.2691962420940399
ber</w>,-0.2697667777538299
klu,-0.269997239112854
car</w>,-0.2701153755187988
gaz,-0.2703271806240082
ðŁĺĤðŁĺĤ</w>,-0.2705861330032348
stang</w>,-0.2731448113918304
luxu,-0.2734745442867279
camero,-0.2737887799739837
mss,-0.275083065032959
asg</w>,-0.2757278084754944
prix</w>,-0.2759675085544586
éĩ,-0.2761968970298767
oph,-0.2763102054595947
bnb</w>,-0.2763339281082153
ç¥Ń</w>,-0.2767279744148254
outright</w>,-0.2777239680290222
amb</w>,-0.279109388589859
competed</w>,-0.2791387736797333
nie,-0.2793276011943817
forza,-0.279872328042984
oppo,-0.2799198925495147
mclaren,-0.2800234258174896
positi,-0.2817630767822265
lom,-0.282762199640274
audi,-0.2887860834598541
mcl,-0.2893132269382477
bumper</w>,-0.2895789742469787
kop,-0.28990438580513
buf,-0.290353387594223
prk</w>,-0.290822684764862
milli,-0.2913517653942108
jeopar,-0.2917919456958771
xon,-0.292604386806488
deng</w>,-0.2928056716918945
dakota,-0.2932029962539673
ibc</w>,-0.293238490819931
boni,-0.2938250005245209
hh,-0.2945195436477661
exhaust</w>,-0.294706255197525
adas</w>,-0.2947620451450348
heh</w>,-0.295326292514801
wt,-0.2961554229259491
nebu,-0.2961719334125519
tish,-0.2964739799499511
rt,-0.2965971529483795
accord,-0.296754390001297
rb,-0.2976483404636383
alo</w>,-0.2983525693416595
wm,-0.2983550429344177
suzuki</w>,-0.2985481023788452
pis</w>,-0.2993532717227936
lees,-0.3015545606613159
initial</w>,-0.3017423152923584
reddish</w>,-0.3018303513526916
pushes</w>,-0.3019695580005646
usm</w>,-0.3038292527198791
vb,-0.304323673248291
mcne,-0.3050052523612976
carav,-0.3052461743354797
currie</w>,-0.3054722547531128
admini,-0.3061202466487884
sical</w>,-0.3064158260822296
laf,-0.3075628578662872
matu,-0.30915567278862
crs</w>,-0.3101688027381897
incar,-0.3112993240356445
fluence</w>,-0.3116027116775512
riz,-0.3124208450317383
fp</w>,-0.3125204145908355
dtm</w>,-0.3129136562347412
ij,-0.3129291534423828
hilli,-0.3129447102546692
fitt,-0.3130505084991455
acing</w>,-0.3137257695198059
Ę</w>,-0.3143353760242462
.*</w>,-0.3158373832702636
jl</w>,-0.3163122534751892
....,-0.316756933927536
wide,-0.316905677318573
fv,-0.318377822637558
lib</w>,-0.3183801770210266
meng</w>,-0.3205250799655914
cashe,-0.3206691443920135
toc,-0.3206933736801147
firen,-0.3209507465362549
cdp</w>,-0.3213394582271576
mul</w>,-0.321620762348175
mercedes,-0.3228329420089721
turo</w>,-0.323526382446289
isab,-0.3241198062896728
kung</w>,-0.324514091014862
fas</w>,-0.3257916271686554
kw</w>,-0.3300279080867767
bad,-0.3303446173667907
izer</w>,-0.330658495426178
kevin,-0.3313415944576263
driven</w>,-0.3314881324768066
ssen</w>,-0.33271524310112
hoon</w>,-0.3332056105136871
sconf</w>,-0.3334817886352539
ter,-0.3339691162109375
nished</w>,-0.3345729410648346
arelli</w>,-0.3363009989261627
skoda</w>,-0.3373654186725616
tca</w>,-0.3379127085208893
ste</w>,-0.3379320800304413
smu,-0.3380990028381347
petersen</w>,-0.3384533524513244
aux,-0.3393298983573913
suspici,-0.3409976363182068
ala</w>,-0.3410854935646057
volvo,-0.3427136838436126
ya</w>,-0.3431891202926636
sabha</w>,-0.3432053327560425
roblo,-0.3434591889381408
yelled</w>,-0.3441871702671051
ðŁĴĦ</w>,-0.3449031114578247
originated</w>,-0.3453813791275024
sens,-0.3466161787509918
nad</w>,-0.3468106687068939
lancia</w>,-0.3485342562198639
tesla</w>,-0.3486235439777374
ctr,-0.3489213287830353
dodge</w>,-0.3500614464282989
ctc</w>,-0.3511957228183746
vantage</w>,-0.3516114354133606
ðŁĺĤ)</w>,-0.3519119024276733
hager,-0.3531340062618255
raced</w>,-0.3534369468688965
loven,-0.3535677492618561
cams</w>,-0.354216068983078
dsm</w>,-0.354796290397644
clarkson</w>,-0.3548362255096435
cla</w>,-0.3567122519016266
etc</w>,-0.3571115434169769
mccla,-0.3572569489479065
copen,-0.3583522737026214
jags</w>,-0.3587689399719238
ohwx</w>,-0.3591077327728271
morgan,-0.3594185709953308
aston</w>,-0.3618066906929016
conditi,-0.3646159470081329
emery</w>,-0.3650272488594055
usf</w>,-0.3650759160518646
inal</w>,-0.365233838558197
nur,-0.3656090497970581
param,-0.3672720789909363
aviv</w>,-0.3674983382225036
bhar,-0.3688276410102844
carlow</w>,-0.3688840270042419
dalejr</w>,-0.3692329227924347
am,-0.3693491518497467
carr,-0.369649738073349
hehe,-0.3704831004142761
cnc</w>,-0.3709740340709686
repe,-0.3714084029197693
ðŁİĤ,-0.3716927468776703
citroen</w>,-0.3725202083587646
¿</w>,-0.3730030655860901
kimi</w>,-0.3737398087978363
ag,-0.3740435242652893
gulf</w>,-0.3746801912784576
barri,-0.3756941854953766
sav,-0.3770891726016998
xe</w>,-0.3772240579128265
zaf,-0.3795809149742126
ateral</w>,-0.3802285194396972
ðŁĻĬ,-0.3806495070457458
evo,-0.3807525932788849
sauvi,-0.3832069039344787
elan</w>,-0.383954256772995
buggy</w>,-0.3843803107738495
acar,-0.3844285309314728
se</w>,-0.3849557042121887
cze,-0.3854649364948272
jag</w>,-0.3872065544128418
acura</w>,-0.3882975876331329
sentim,-0.3887133598327636
benz</w>,-0.3888836801052093
zimmer,-0.390257328748703
megam,-0.3902924358844757
tone</w>,-0.3905592262744903
ady,-0.3909007906913757
