token,loss
bradbury</w>,-1.4854758977890017
condu,-1.4863265752792358
sentences</w>,-1.5213470458984375
seats</w>,-1.5242409706115725
immunity</w>,-1.5511999130249023
moja,-1.5519187450408936
alert</w>,-1.5533844232559204
scs</w>,-1.554792404174805
mckinnon</w>,-1.554909348487854
authentic</w>,-1.555317997932434
tfl</w>,-1.5709657669067385
ÙĬ</w>,-1.579673171043396
bodega</w>,-1.5798367261886597
goin</w>,-1.581474542617798
gm,-1.5934834480285645
side,-1.5973482131958008
antique</w>,-1.598059892654419
orange</w>,-1.603898286819458
make</w>,-1.6055026054382324
conn,-1.609513282775879
doglo,-1.6114985942840576
amreading</w>,-1.6130694150924685
hauled</w>,-1.617283821105957
sheltered</w>,-1.6223862171173096
oop</w>,-1.624817132949829
tech</w>,-1.6331645250320437
findom</w>,-1.633527398109436
paul</w>,-1.648544192314148
html</w>,-1.6489379405975342
leagu,-1.6514569520950315
ping,-1.6537740230560305
reti,-1.6645591259002686
dysle,-1.6671035289764404
bic,-1.6728284358978271
weight</w>,-1.67396080493927
trampol,-1.6774777173995972
liquor</w>,-1.6782829761505127
acquisitions</w>,-1.6792771816253662
berra</w>,-1.6837282180786133
bene</w>,-1.6846240758895874
promo,-1.6857737302780151
aus</w>,-1.691805720329285
cuer,-1.6937379837036133
deliveries</w>,-1.704228758811951
infor,-1.7095435857772827
busc,-1.7172586917877195
trilli,-1.7226881980895996
lat,-1.7257978916168213
grt</w>,-1.7261409759521484
block</w>,-1.7269670963287354
delivers</w>,-1.7369613647460938
convoy</w>,-1.737550973892212
newyorkcity</w>,-1.7408545017242432
mpg</w>,-1.742213010787964
sitcom</w>,-1.7433490753173828
č,-1.7438098192214966
ghan,-1.7460908889770508
nei,-1.7531163692474363
enam,-1.7547649145126345
dooley</w>,-1.7561794519424438
paf,-1.761595606803894
carr,-1.761598825454712
trucks</w>,-1.7661513090133667
beverley</w>,-1.7682400941848757
cleary</w>,-1.7697670459747314
pakv,-1.772666096687317
truss</w>,-1.7914258241653442
clarkson</w>,-1.7922849655151367
ambu,-1.7955305576324463
backseat</w>,-1.796768069267273
epa</w>,-1.798704743385315
ense,-1.802810907363892
perfu,-1.8067615032196045
worcester,-1.8072896003723145
milan,-1.808603882789612
cyp,-1.809280514717102
expired</w>,-1.809596061706543
macqu,-1.815172791481018
bhar,-1.8238060474395752
ly</w>,-1.82956337928772
mails</w>,-1.829730987548828
taxider,-1.8347254991531368
twx</w>,-1.839007019996643
kildare</w>,-1.8438403606414795
hauling</w>,-1.84805428981781
hmmmm</w>,-1.8482532501220703
wac</w>,-1.852416396141052
sheff</w>,-1.854779362678528
transportation</w>,-1.855713486671448
propulsion</w>,-1.8558286428451536
suppression</w>,-1.855931162834168
klu,-1.860823631286621
gawx</w>,-1.8611958026885984
embarra,-1.8613529205322263
worcestershire</w>,-1.8629759550094604
ambulance</w>,-1.8638333082199097
rescheduled</w>,-1.8649423122406008
legalization</w>,-1.865970134735108
carni,-1.866715788841248
any,-1.8743751049041748
!ðŁĺį</w>,-1.8767300844192505
serviced</w>,-1.8788485527038568
coleman</w>,-1.879594683647156
ashford</w>,-1.887370228767395
